"Project ID","Project Name","Project Type","Task Name","Contractor Type","Labor Count","Task Duration (hours)","Task Duration (days)","Total Cost (£","Start Date","Location","Complexity Level","season"
2063,"NLNG Storage Tank Installation","Industrial","Painting & Coating","Specialist",21,227,28.4,424263,"2025-07-01","Delta","Medium","Raining season"
2063,"NLNG Storage Tank Installation","Industrial","Electrical Cabling","Specialist",15,218,27.2,219090,"2025-10-27","Onne","High","Raining season"
2063,"NLNG Storage Tank Installation","Industrial","Testing & Commissioning","General",7,487,60.9,238630,"2025-06-25","Port Harcourt","High","Raining season"
2063,"NLNG Storage Tank Installation","Industrial","Site Clearance","General",11,352,44.0,460768,"2025-01-22","Calabar","High","Dry season"
2063,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","Specialist",15,400,50.0,588000,"2025-11-15","Bayelsa","Medium","Dry season"
2063,"NLNG Storage Tank Installation","Industrial","Pile Driving","General",25,340,42.5,527000,"2025-04-04","Abuja","Medium","Raining season"
2063,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","General",6,663,82.9,457470,"2025-07-11","Delta","High","Raining season"
2063,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","Specialist",7,218,27.2,146496,"2025-08-14","Lagos","Medium","Raining season"
2063,"NLNG Storage Tank Installation","Industrial","Offshore Crane Installation","General",5,505,63.1,287850,"2025-06-03","Port Harcourt","Medium","Raining season"
2063,"NLNG Storage Tank Installation","Industrial","Electrical Cabling","Specialist",19,360,45.0,478800,"2025-10-09","Abuja","High","Raining season"
2063,"NLNG Storage Tank Installation","Industrial","Compressor Installation","General",18,785,98.1,876060,"2025-06-24","Delta","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","General",10,567,70.9,476280,"2025-04-02","Abuja","Medium","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",12,569,71.1,662316,"2025-09-05","Bayelsa","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Control Room Setup","Specialist",9,391,48.9,197064,"2025-12-08","Onne","High","Dry season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Pipeline Welding","General",11,579,72.4,433092,"2025-04-17","Lagos","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","Specialist",8,381,47.6,307848,"2025-12-17","Uyo","Medium","Dry season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",24,98,12.2,164640,"2025-12-22","Delta","Medium","Dry season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","General",25,476,59.5,1178100,"2025-08-02","Delta","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","Specialist",22,786,98.2,1314192,"2025-08-05","Delta","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","Specialist",21,317,39.6,565845,"2025-07-22","Bonny Island","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","General",23,283,35.4,514211,"2025-01-04","Bonny Island","High","Dry season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","General",23,239,29.9,274850,"2025-07-05","Bayelsa","Medium","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","Specialist",12,527,65.9,278256,"2025-05-15","Lagos","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","General",15,604,75.5,788220,"2025-06-05","Warri","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","Specialist",10,791,98.9,403410,"2025-11-07","Delta","Medium","Dry season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Site Clearance","Specialist",23,644,80.5,1481200,"2025-07-28","Bayelsa","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Tank Fabrication","Specialist",23,735,91.9,963585,"2025-03-21","Bonny Island","High","Dry season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","Specialist",25,144,18.0,367200,"2025-03-30","Lagos","High","Dry season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","General",9,184,23.0,193752,"2025-07-16","Onne","High","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",9,746,93.2,436410,"2025-08-28","Bonny Island","Medium","Raining season"
2064,"NLNG Gas Pipeline Construction","Infrastructure","Tank Fabrication","General",19,796,99.5,1678764,"2025-05-06","Calabar","High","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","General",12,218,27.2,136032,"2025-09-14","Onne","Medium","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","Specialist",16,501,62.6,777552,"2025-04-18","Abuja","Medium","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Structural Steel Assembly","General",21,723,90.4,910980,"2025-02-04","Lagos","Medium","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","Specialist",11,92,11.5,83996,"2025-05-20","Uyo","Medium","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","Specialist",16,612,76.5,626688,"2025-03-03","Onne","Medium","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Site Clearance","General",19,756,94.5,1005480,"2025-06-23","Uyo","High","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Structural Steel Assembly","Specialist",16,334,41.8,464928,"2025-02-25","Abuja","Medium","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","General",15,191,23.9,131790,"2025-08-18","Lagos","High","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Control Room Setup","Specialist",21,367,45.9,377643,"2025-11-16","Calabar","High","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","Specialist",19,385,48.1,636405,"2025-01-25","Onne","Medium","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Process Equipment Erection","Specialist",22,420,52.5,1090320,"2025-01-28","Onne","Medium","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",21,569,71.1,884226,"2025-02-24","Bayelsa","Medium","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","Specialist",17,344,43.0,520472,"2025-07-09","Warri","High","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","General",16,735,91.9,1364160,"2025-06-15","Onne","Medium","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","General",12,115,14.4,91080,"2025-11-05","Bayelsa","Medium","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","Specialist",24,737,92.1,972840,"2025-03-14","Warri","Medium","Dry season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Testing & Commissioning","General",7,458,57.2,294952,"2025-06-16","Warri","Medium","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Site Clearance","Specialist",12,237,29.6,261648,"2025-05-13","Delta","Medium","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","General",15,566,70.8,679200,"2025-04-29","Onne","High","Raining season"
2065,"NLNG Gas Pipeline Construction","Infrastructure","Site Clearance","General",22,225,28.1,326700,"2025-04-25","Warri","High","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Control Room Setup","Specialist",21,639,79.9,858816,"2025-05-30","Port Harcourt","High","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Electrical Cabling","General",16,681,85.1,697344,"2025-09-12","Bonny Island","High","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Subsea Pipeline Laying","Specialist",8,131,16.4,55544,"2025-04-04","Delta","Medium","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","General",23,727,90.9,735724,"2025-10-01","Abuja","Medium","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","General",10,599,74.9,479200,"2025-10-29","Port Harcourt","Medium","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","Specialist",11,228,28.5,180576,"2025-07-22","Bayelsa","Medium","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","General",20,350,43.8,399000,"2025-05-12","Port Harcourt","Medium","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","Specialist",23,300,37.5,469200,"2025-06-09","Port Harcourt","Medium","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","General",24,356,44.5,880032,"2025-01-16","Abuja","High","Dry season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Structural Steel Assembly","General",10,541,67.6,438210,"2025-12-15","Onne","High","Dry season"
2066,"NLNG Offshore Platform Upgrade","Offshore","HVAC for Control Room","General",17,737,92.1,801856,"2025-03-09","Uyo","Medium","Dry season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","General",9,572,71.5,319176,"2025-08-11","Bayelsa","High","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","General",21,426,53.2,912492,"2025-11-27","Uyo","High","Dry season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Site Clearance","General",7,793,99.1,538447,"2025-08-18","Uyo","High","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Control Room Setup","General",20,569,71.1,785220,"2025-08-22","Bayelsa","High","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Electrical Cabling","General",15,519,64.9,482670,"2025-09-13","Onne","High","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Tank Fabrication","General",5,136,17.0,74800,"2025-07-22","Warri","High","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","Specialist",10,370,46.2,266400,"2025-10-29","Lagos","Medium","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","Specialist",7,467,58.4,353052,"2025-09-13","Delta","Medium","Raining season"
2066,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","General",21,488,61.0,1137528,"2025-07-05","Abuja","Medium","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Scaffolding","General",8,119,14.9,100912,"2025-09-28","Warri","Medium","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Painting & Coating","General",22,322,40.2,375452,"2025-12-05","Port Harcourt","Medium","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Site Clearance","Specialist",23,384,48.0,892032,"2025-03-03","Calabar","Medium","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","HVAC for Control Room","General",23,701,87.6,1289840,"2025-01-05","Onne","Medium","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Control Room Setup","General",6,695,86.9,204330,"2025-11-12","Abuja","Medium","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Compressor Installation","General",20,793,99.1,1903200,"2025-11-03","Lagos","Medium","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Instrumentation","Specialist",11,600,75.0,303600,"2025-08-26","Uyo","Medium","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Subsea Pipeline Laying","Specialist",19,373,46.6,715787,"2025-01-04","Calabar","High","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Scaffolding","Specialist",25,348,43.5,1009200,"2025-07-21","Calabar","High","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Tank Fabrication","General",14,116,14.5,120176,"2025-03-20","Delta","High","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Cathodic Protection","General",14,631,78.9,733222,"2025-01-06","Lagos","High","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Tank Fabrication","General",6,774,96.8,204336,"2025-11-13","Onne","High","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Painting & Coating","General",16,246,30.8,397536,"2025-06-15","Warri","Medium","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Painting & Coating","Specialist",17,698,87.2,1067940,"2025-10-29","Bonny Island","High","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Fire Protection Systems","Specialist",19,385,48.1,358435,"2025-06-07","Delta","High","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Subsea Pipeline Laying","General",10,558,69.8,234360,"2025-07-29","Calabar","High","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Subsea Pipeline Laying","Specialist",5,151,18.9,76255,"2025-07-19","Uyo","High","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Scaffolding","Specialist",9,282,35.2,192888,"2025-09-01","Onne","Medium","Raining season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Instrumentation","General",9,553,69.1,253827,"2025-03-22","Warri","High","Dry season"
2067,"NLNG Jetty and Loading Bay Upgrade","Marine","Tank Fabrication","General",8,215,26.9,94600,"2025-11-05","Port Harcourt","High","Dry season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Process Equipment Erection","General",13,355,44.4,512265,"2025-01-12","Lagos","High","Dry season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","Specialist",21,646,80.8,1234506,"2025-10-09","Warri","High","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","General",23,655,81.9,768315,"2025-04-25","Abuja","Medium","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","Specialist",17,182,22.8,176358,"2025-04-20","Bonny Island","Medium","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Control Room Setup","Specialist",9,548,68.5,463608,"2025-05-07","Lagos","Medium","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",19,422,52.8,553242,"2025-06-15","Abuja","High","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","General",14,393,49.1,588714,"2025-04-12","Delta","Medium","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","General",23,119,14.9,279174,"2025-06-06","Onne","Medium","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","General",17,544,68.0,443904,"2025-05-18","Bonny Island","Medium","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","Specialist",18,89,11.1,72090,"2025-09-23","Onne","High","Raining season"
2068,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","General",17,107,13.4,207366,"2025-04-11","Port Harcourt","High","Raining season"
